dataset,model,strategy,k_pct,fold,repeat_seed,n_features_total,n_features_selected,n_features_after_fi_stage,n_features_after_shap_stage,selected_features_fi_stage,selected_features_shap_stage,selected_features
Allstate,xgboost,custom_shap_rfe,0.05,6,999,131,7,131,7,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat79|cat80|cat81|cat100|cat101|cat103|cat111,cat79|cat80|cat81|cat100|cat101|cat103|cat111
Allstate,xgboost,custom_shap_rfe,0.1,6,999,131,13,131,13,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113
Allstate,xgboost,custom_shap_rfe,0.15,6,999,131,20,131,20,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7
Allstate,xgboost,custom_shap_rfe,0.25,6,999,131,33,131,33,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat5|cat6|cat12|cat23|cat25|cat26|cat27|cat36|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont3,cat1|cat5|cat6|cat12|cat23|cat25|cat26|cat27|cat36|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont3
Allstate,xgboost,custom_shap_rfe,0.5,6,999,131,66,131,66,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat2|cat4|cat5|cat6|cat9|cat12|cat13|cat23|cat25|cat26|cat27|cat29|cat32|cat36|cat37|cat38|cat41|cat42|cat44|cat49|cat50|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont6|cont7|cont8|cont11|cont12|cont14,cat1|cat2|cat4|cat5|cat6|cat9|cat12|cat13|cat23|cat25|cat26|cat27|cat29|cat32|cat36|cat37|cat38|cat41|cat42|cat44|cat49|cat50|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont6|cont7|cont8|cont11|cont12|cont14
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,4,999,131,7,69,7,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat53|cat109|cat1|cat101|cat108|cat111|cat6|cat76|cat103|cat94|cat26|cont11|cat38|cat82|cat113|cat114|cat50|cat100|cat44|cat116|cat27|cat37|cat91|cat2|cat75|cat36|cat105|cat4|cont3|cat23|cat25|cont14|cont10|cat5|cat115|cat9|cat89|cat112|cat99|cat77|cat32|cont9|cat107|cat52|cat41|cat28|cont6|cat8|cat11|cat90|cat42|cat40|cat92|cat67|cat43|cat13|cat85|cat96|cat102,cat80|cat79|cat81|cont2|cat101|cat103|cat114,cat80|cat79|cat81|cont2|cat101|cat103|cat114
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,4,999,131,13,72,13,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat53|cat109|cat1|cat101|cat108|cat111|cat6|cat76|cat103|cat94|cat26|cont11|cat38|cat82|cat113|cat114|cat50|cat100|cat44|cat116|cat27|cat37|cat91|cat2|cat75|cat36|cat105|cat4|cont3|cat23|cat25|cont14|cont10|cat5|cat115|cat9|cat89|cat112|cat99|cat77|cat32|cont9|cat107|cat52|cat41|cat28|cont6|cat8|cat11|cat90|cat42|cat40|cat92|cat67|cat43|cat13|cat85|cat96|cat102|cat106|cat17|cat49,cat80|cat57|cat79|cat12|cat87|cat81|cat72|cont7|cont2|cat101|cat111|cat103|cat113,cat80|cat57|cat79|cat12|cat87|cat81|cat72|cont7|cont2|cat101|cat111|cat103|cat113
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,4,999,131,20,75,20,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat53|cat109|cat1|cat101|cat108|cat111|cat6|cat76|cat103|cat94|cat26|cont11|cat38|cat82|cat113|cat114|cat50|cat100|cat44|cat116|cat27|cat37|cat91|cat2|cat75|cat36|cat105|cat4|cont3|cat23|cat25|cont14|cont10|cat5|cat115|cat9|cat89|cat112|cat99|cat77|cat32|cont9|cat107|cat52|cat41|cat28|cont6|cat8|cat11|cat90|cat42|cat40|cat92|cat67|cat43|cat13|cat85|cat96|cat102|cat106|cat17|cat49|cont5|cat3|cat73,cat80|cat57|cat79|cat12|cat87|cat81|cat72|cont7|cont2|cat53|cat1|cat101|cat108|cat111|cat103|cat113|cat114|cat100|cat116|cat112,cat80|cat57|cat79|cat12|cat87|cat81|cat72|cont7|cont2|cat53|cat1|cat101|cat108|cat111|cat103|cat113|cat114|cat100|cat116|cat112
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,4,999,131,33,82,33,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat53|cat109|cat1|cat101|cat108|cat111|cat6|cat76|cat103|cat94|cat26|cont11|cat38|cat82|cat113|cat114|cat50|cat100|cat44|cat116|cat27|cat37|cat91|cat2|cat75|cat36|cat105|cat4|cont3|cat23|cat25|cont14|cont10|cat5|cat115|cat9|cat89|cat112|cat99|cat77|cat32|cont9|cat107|cat52|cat41|cat28|cont6|cat8|cat11|cat90|cat42|cat40|cat92|cat67|cat43|cat13|cat85|cat96|cat102|cat106|cat17|cat49|cont5|cat3|cat73|cat110|cat83|cat65|cat29|cat63|cat54|cat71,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat53|cat109|cat1|cat101|cat108|cat111|cat6|cat76|cat103|cat26|cat38|cat82|cat113|cat114|cat100|cat44|cat116|cat27|cat37|cat91|cat75|cat36|cat23,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat53|cat109|cat1|cat101|cat108|cat111|cat6|cat76|cat103|cat26|cat38|cat82|cat113|cat114|cat100|cat44|cat116|cat27|cat37|cat91|cat75|cat36|cat23
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,4,999,131,66,98,66,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat53|cat109|cat1|cat101|cat108|cat111|cat6|cat76|cat103|cat94|cat26|cont11|cat38|cat82|cat113|cat114|cat50|cat100|cat44|cat116|cat27|cat37|cat91|cat2|cat75|cat36|cat105|cat4|cont3|cat23|cat25|cont14|cont10|cat5|cat115|cat9|cat89|cat112|cat99|cat77|cat32|cont9|cat107|cat52|cat41|cat28|cont6|cat8|cat11|cat90|cat42|cat40|cat92|cat67|cat43|cat13|cat85|cat96|cat102|cat106|cat17|cat49|cont5|cat3|cat73|cat110|cat83|cat65|cat29|cat63|cat54|cat71|cat66|cat84|cat16|cat86|cat21|cat19|cont8|cat59|cont13|cat93|cat104|cat78|cat39|cat20|cat55|cat47,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat53|cat109|cat1|cat101|cat108|cat111|cat6|cat76|cat103|cat94|cat26|cont11|cat38|cat82|cat113|cat114|cat50|cat100|cat44|cat116|cat27|cat37|cat91|cat75|cat36|cat105|cont3|cat23|cat25|cont14|cont10|cat115|cat9|cat89|cat112|cat99|cat77|cat32|cat52|cat41|cat28|cat11|cat90|cat42|cat40|cat67|cat13|cat85|cat102|cat49|cat73|cat110|cat83|cat65|cat29|cat84,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat53|cat109|cat1|cat101|cat108|cat111|cat6|cat76|cat103|cat94|cat26|cont11|cat38|cat82|cat113|cat114|cat50|cat100|cat44|cat116|cat27|cat37|cat91|cat75|cat36|cat105|cont3|cat23|cat25|cont14|cont10|cat115|cat9|cat89|cat112|cat99|cat77|cat32|cat52|cat41|cat28|cat11|cat90|cat42|cat40|cat67|cat13|cat85|cat102|cat49|cat73|cat110|cat83|cat65|cat29|cat84
Allstate,xgboost,native_fi,0.05,8,999,131,7,7,7,cat80|cat57|cat79|cat12|cont12|cat87|cat81,cat80|cat57|cat79|cat12|cont12|cat87|cat81,cat80|cat57|cat79|cat12|cont12|cat87|cat81
Allstate,xgboost,native_fi,0.1,8,999,131,13,13,13,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109
Allstate,xgboost,native_fi,0.15,8,999,131,20,20,20,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103
Allstate,xgboost,native_fi,0.25,8,999,131,33,33,33,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103|cat82|cat38|cat26|cat76|cat27|cat100|cat44|cat114|cont1|cat2|cat91|cat116|cat5,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103|cat82|cat38|cat26|cat76|cat27|cat100|cat44|cat114|cont1|cat2|cat91|cat116|cat5,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103|cat82|cat38|cat26|cat76|cat27|cat100|cat44|cat114|cont1|cat2|cat91|cat116|cat5
Allstate,xgboost,native_fi,0.5,8,999,131,66,66,66,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103|cat82|cat38|cat26|cat76|cat27|cat100|cat44|cat114|cont1|cat2|cat91|cat116|cat5|cont9|cat105|cont11|cat115|cat75|cont3|cat36|cat37|cat4|cat25|cont14|cat23|cat112|cont10|cat9|cat32|cat99|cat40|cat77|cont6|cat107|cat90|cat13|cat28|cat17|cat86|cat52|cat43|cont13|cat19|cont8|cat42|cat83,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103|cat82|cat38|cat26|cat76|cat27|cat100|cat44|cat114|cont1|cat2|cat91|cat116|cat5|cont9|cat105|cont11|cat115|cat75|cont3|cat36|cat37|cat4|cat25|cont14|cat23|cat112|cont10|cat9|cat32|cat99|cat40|cat77|cont6|cat107|cat90|cat13|cat28|cat17|cat86|cat52|cat43|cont13|cat19|cont8|cat42|cat83,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103|cat82|cat38|cat26|cat76|cat27|cat100|cat44|cat114|cont1|cat2|cat91|cat116|cat5|cont9|cat105|cont11|cat115|cat75|cont3|cat36|cat37|cat4|cat25|cont14|cat23|cat112|cont10|cat9|cat32|cat99|cat40|cat77|cont6|cat107|cat90|cat13|cat28|cat17|cat86|cat52|cat43|cont13|cat19|cont8|cat42|cat83
Allstate,xgboost,baseline,1.0,8,999,131,131,131,131,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103|cat82|cat38|cat26|cat76|cat27|cat100|cat44|cat114|cont1|cat2|cat91|cat116|cat5|cont9|cat105|cont11|cat115|cat75|cont3|cat36|cat37|cat4|cat25|cont14|cat23|cat112|cont10|cat9|cat32|cat99|cat40|cat77|cont6|cat107|cat90|cat13|cat28|cat17|cat86|cat52|cat43|cont13|cat19|cont8|cat42|cat83|cat67|cat49|cat21|cat102|cat7|cat73|cat110|cat51|cat89|cat92|cat106|cat41|cat84|cat78|cat33|cat65|cat74|cont5|cat3|cat45|cat85|cat54|cat14|cat68|cat30|cat11|cat66|cat29|cat58|cat16|cat20|cat59|cat97|id|cat93|cat31|cat95|cat50|cat104|cat48|cat18|cat46|cont4|cat47|cat39|cat56|cat10|cat88|cat98|cat8|cat24|cat71|cat96|cat34|cat70|cat61|cat15|cat60|cat62|cat63|cat64|cat69|cat55|cat22|cat35,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103|cat82|cat38|cat26|cat76|cat27|cat100|cat44|cat114|cont1|cat2|cat91|cat116|cat5|cont9|cat105|cont11|cat115|cat75|cont3|cat36|cat37|cat4|cat25|cont14|cat23|cat112|cont10|cat9|cat32|cat99|cat40|cat77|cont6|cat107|cat90|cat13|cat28|cat17|cat86|cat52|cat43|cont13|cat19|cont8|cat42|cat83|cat67|cat49|cat21|cat102|cat7|cat73|cat110|cat51|cat89|cat92|cat106|cat41|cat84|cat78|cat33|cat65|cat74|cont5|cat3|cat45|cat85|cat54|cat14|cat68|cat30|cat11|cat66|cat29|cat58|cat16|cat20|cat59|cat97|id|cat93|cat31|cat95|cat50|cat104|cat48|cat18|cat46|cont4|cat47|cat39|cat56|cat10|cat88|cat98|cat8|cat24|cat71|cat96|cat34|cat70|cat61|cat15|cat60|cat62|cat63|cat64|cat69|cat55|cat22|cat35,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cat72|cont7|cont2|cat94|cat108|cat109|cat1|cat53|cat101|cat111|cat6|cat113|cat103|cat82|cat38|cat26|cat76|cat27|cat100|cat44|cat114|cont1|cat2|cat91|cat116|cat5|cont9|cat105|cont11|cat115|cat75|cont3|cat36|cat37|cat4|cat25|cont14|cat23|cat112|cont10|cat9|cat32|cat99|cat40|cat77|cont6|cat107|cat90|cat13|cat28|cat17|cat86|cat52|cat43|cont13|cat19|cont8|cat42|cat83|cat67|cat49|cat21|cat102|cat7|cat73|cat110|cat51|cat89|cat92|cat106|cat41|cat84|cat78|cat33|cat65|cat74|cont5|cat3|cat45|cat85|cat54|cat14|cat68|cat30|cat11|cat66|cat29|cat58|cat16|cat20|cat59|cat97|id|cat93|cat31|cat95|cat50|cat104|cat48|cat18|cat46|cont4|cat47|cat39|cat56|cat10|cat88|cat98|cat8|cat24|cat71|cat96|cat34|cat70|cat61|cat15|cat60|cat62|cat63|cat64|cat69|cat55|cat22|cat35
Allstate,xgboost,custom_shap_rfe,0.05,7,999,131,7,131,7,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat79|cat80|cat81|cat100|cat101|cat103|cat111,cat79|cat80|cat81|cat100|cat101|cat103|cat111
Allstate,xgboost,custom_shap_rfe,0.1,7,999,131,13,131,13,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113
Allstate,xgboost,custom_shap_rfe,0.15,7,999,131,20,131,20,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7
Allstate,xgboost,custom_shap_rfe,0.25,7,999,131,33,131,33,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat4|cat5|cat6|cat12|cat25|cat26|cat27|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont3,cat1|cat4|cat5|cat6|cat12|cat25|cat26|cat27|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont3
