dataset,dataset_instance,k_pct,fold,repeat_seed,strategy_a,strategy_b,rmse_a,rmse_b,rmse_abs_diff,rmse_rel_diff,mae_abs_diff,jaccard,n_sym_diff,n_features_a,n_features_b
Superconductor,Exp2A-Superconductor,0.05,6,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,14.05000864612319,13.849863176970995,0.20014546915219533,0.014245220354894325,0.022867336421763085,0.6,2,4,4
Allstate,Exp2B-Allstate,0.05,10,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2248.928494494954,2216.834648617514,32.09384587743989,0.014270727573598227,0.906385107481583,0.75,2,7,7
Superconductor,Exp2A-Superconductor,0.5,5,256,native_fi,hybrid_fi_custom_shap_rfe,9.943614052167495,9.801659853736563,0.14195419843093227,0.01427591594828535,0.12179723478014104,0.7021276595744681,14,40,40
Superconductor,Exp2A-Superconductor,0.25,8,256,native_fi,hybrid_fi_custom_shap_rfe,9.904138397724187,9.762449591126789,0.1416888065973989,0.014306020464128079,0.03846758068009404,0.6666666666666666,8,20,20
Allstate,Exp2B-Allstate,0.05,5,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2181.414528945344,2150.049509814424,31.365019130920246,0.014378293861499308,5.785818319653345,0.75,2,7,7
Allstate,Exp2B-Allstate,0.05,4,256,native_fi,hybrid_fi_custom_shap_rfe,2214.345350307458,2246.2114766359077,31.86612632844981,0.014390766247923006,43.276001610249295,0.2727272727272727,8,7,7
Superconductor,Exp2A-Superconductor,0.15,3,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.153734713632318,10.299920824682856,0.1461861110505378,0.014397275009979291,0.04804758052709346,0.6,6,12,12
Superconductor,Exp2A-Superconductor,0.25,4,999,native_fi,custom_shap_rfe,10.263889924894135,10.411879134944275,0.14798921005013987,0.014418433082685879,0.07820103535548917,0.48148148148148145,14,20,20
Superconductor,Exp2A-Superconductor,0.05,5,256,native_fi,custom_shap_rfe,13.132452718023895,12.943043782888608,0.18940893513528678,0.01442296722495172,0.0691399741703016,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.1,2,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.949761779506098,11.10771876884988,0.15795698934378244,0.014425609663894194,0.21566044757306813,0.6,4,8,8
Superconductor,Exp2A-Superconductor,0.15,8,999,native_fi,hybrid_fi_custom_shap_rfe,10.186182154343769,10.03812139710672,0.14806075723704915,0.014535451555213992,0.111037668706512,0.7142857142857143,4,12,12
Superconductor,Exp2A-Superconductor,0.15,3,123,native_fi,custom_shap_rfe,10.29104314295537,10.440763818535922,0.1497206755805518,0.014548639384826754,0.10235873492715797,0.5,8,12,12
Allstate,Exp2B-Allstate,0.1,7,512,native_fi,custom_shap_rfe,2003.4584009310609,2032.7736065594852,29.315205628424337,0.014632300633145552,21.467446085784786,0.3684210526315789,12,13,13
Superconductor,Exp2A-Superconductor,0.25,7,123,native_fi,custom_shap_rfe,10.201425287656896,10.050990695715765,0.1504345919411314,0.014746428827268687,0.07847235047133161,0.5384615384615384,12,20,20
Superconductor,Exp2A-Superconductor,0.15,6,512,native_fi,hybrid_fi_custom_shap_rfe,10.307092380670552,10.459273049307468,0.15218066863691604,0.014764655541683965,0.13307852198689663,0.6,6,12,12
Superconductor,Exp2A-Superconductor,0.25,7,999,native_fi,custom_shap_rfe,10.8717830759727,11.032339061637346,0.16055598566464546,0.014768137346254076,0.09903253399910827,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.05,1,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2328.6544572594275,2294.1584191474863,34.49603811194129,0.014813721290594297,4.359012659894233,0.75,2,7,7
Superconductor,Exp2A-Superconductor,0.5,6,999,native_fi,custom_shap_rfe,9.757389872793548,9.612843385508327,0.14454648728522024,0.01481405264826591,0.013126714150544672,0.6326530612244898,18,40,40
Allstate,Exp2B-Allstate,0.15,10,123,native_fi,hybrid_fi_custom_shap_rfe,1916.3988011861115,1887.9500729189335,28.448728267178012,0.014844889409015658,35.976023219535364,0.6,10,20,20
Allstate,Exp2B-Allstate,0.25,1,42,native_fi,custom_shap_rfe,1894.016497489177,1922.16244046056,28.145942971382965,0.014860452909832058,2.7814898386059212,0.7368421052631579,10,33,33
Superconductor,Exp2A-Superconductor,0.15,5,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.476166034708978,10.32045030015336,0.15571573455561882,0.014863809340145162,0.08620952149011796,0.5,8,12,12
Superconductor,Exp2A-Superconductor,0.15,5,256,native_fi,custom_shap_rfe,10.67545479875719,10.516161484361664,0.1592933143955264,0.014921454626370666,0.04038699490824271,0.7142857142857143,4,12,12
Superconductor,Exp2A-Superconductor,0.1,10,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.65330341034718,10.8122707249102,0.1589673145630197,0.014921879950271607,0.1278657993736525,0.7777777777777778,2,8,8
Superconductor,Exp2A-Superconductor,0.05,8,256,native_fi,custom_shap_rfe,13.25285724045058,13.05472314785771,0.19813409259286985,0.014950292529230743,0.05916376285068381,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.1,5,512,native_fi,hybrid_fi_custom_shap_rfe,10.768883366059825,10.930279070416294,0.16139570435646888,0.014987227446917849,0.04288684649032426,0.6,4,8,8
Superconductor,Exp2A-Superconductor,0.05,6,999,native_fi,custom_shap_rfe,13.4011599866023,13.602075808834186,0.2009158222318863,0.01499242024069187,0.1798377223189771,0.6,2,4,4
Allstate,Exp2B-Allstate,0.05,3,42,native_fi,hybrid_fi_custom_shap_rfe,2314.087314806712,2279.3453904277626,34.741924378949534,0.015013229689585593,41.92244087912809,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.15,4,256,native_fi,custom_shap_rfe,1986.593766799548,1956.7452432456455,29.848523553902396,0.015024975942610106,57.40288490937155,0.6,10,20,20
Allstate,Exp2B-Allstate,0.15,10,123,native_fi,custom_shap_rfe,1916.3988011861115,1887.5803415654143,28.81845962069724,0.015037819687040458,36.18985726245933,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.25,8,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.371048647119016,10.215043649233095,0.15600499788592082,0.015042355232733153,0.05928271978886279,0.6666666666666666,8,20,20
Superconductor,Exp2A-Superconductor,0.1,2,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,11.404605246056136,11.577209773220403,0.17260452716426755,0.015134634074595128,0.15378853882869148,0.6,4,8,8
Allstate,Exp2B-Allstate,0.15,7,256,native_fi,custom_shap_rfe,1902.7337629436809,1873.9305336308648,28.80322931281603,0.015137813746603801,35.725514785909354,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.5,2,512,native_fi,custom_shap_rfe,10.435825308633916,10.277758772140604,0.15806653649331182,0.015146529557421582,0.13941081613559536,0.6326530612244898,18,40,40
Allstate,Exp2B-Allstate,0.25,3,123,native_fi,custom_shap_rfe,1901.034437634004,1872.2284516789505,28.80598595505353,0.015152795438521873,9.556672150668874,0.65,14,33,33
Superconductor,Exp2A-Superconductor,0.1,1,42,native_fi,hybrid_fi_custom_shap_rfe,10.9228751899861,11.088585896674504,0.16571070668840449,0.015170978685202332,0.13342695122679782,0.45454545454545453,6,8,8
Superconductor,Exp2A-Superconductor,0.05,8,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,13.05472314785771,13.25285724045058,0.19813409259286985,0.015177196049950995,0.05916376285068381,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.1,1,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,11.12845333890804,11.297426344863643,0.16897300595560338,0.015183871541683937,0.1942864265459816,0.7777777777777778,2,8,8
Allstate,Exp2B-Allstate,0.1,3,256,native_fi,hybrid_fi_custom_shap_rfe,1979.8642770014053,1949.767797179548,30.0964798218572,0.015201284336237277,28.413697595588246,0.5294117647058824,8,13,13
Superconductor,Exp2A-Superconductor,0.25,5,999,native_fi,custom_shap_rfe,10.483837366438337,10.323920112914486,0.1599172535238509,0.015253694609551102,0.06714827413191138,0.5384615384615384,12,20,20
Superconductor,Exp2A-Superconductor,0.5,5,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,9.953678576408413,9.801659853736563,0.15201872267184946,0.015272617204272072,0.10265611116368056,0.8604651162790697,6,40,40
Superconductor,Exp2A-Superconductor,0.5,4,123,native_fi,custom_shap_rfe,10.345643086745364,10.186924570155066,0.158718516590298,0.015341580533900796,0.028181028876748115,0.6666666666666666,16,40,40
Allstate,Exp2B-Allstate,0.05,8,512,native_fi,hybrid_fi_custom_shap_rfe,2364.6359768738525,2400.9173329298146,36.28135605596208,0.01534331559309503,40.558690147950756,0.2727272727272727,8,7,7
Superconductor,Exp2A-Superconductor,0.1,10,512,native_fi,custom_shap_rfe,11.59782157646822,11.419493065053262,0.17832851141495887,0.015376035080310628,0.12233791232319824,0.45454545454545453,6,8,8
Allstate,Exp2B-Allstate,0.05,3,256,native_fi,custom_shap_rfe,2129.169916425507,2162.011129766828,32.841213341321236,0.015424421079767894,43.85601354347841,0.16666666666666666,10,7,7
Superconductor,Exp2A-Superconductor,0.15,7,123,native_fi,hybrid_fi_custom_shap_rfe,10.51618959579955,10.35367374329198,0.16251585250757117,0.015453872434221267,0.12103276652697836,0.6,6,12,12
Superconductor,Exp2A-Superconductor,0.25,2,123,native_fi,custom_shap_rfe,9.425944942605698,9.5721286807768,0.14618373817110175,0.015508656061669174,0.04534876622754691,0.5384615384615384,12,20,20
Superconductor,Exp2A-Superconductor,0.1,10,999,native_fi,hybrid_fi_custom_shap_rfe,11.63352897226063,11.452537175129036,0.1809917971315933,0.015557772500773937,0.1360717126697395,0.6,4,8,8
Superconductor,Exp2A-Superconductor,0.5,2,123,native_fi,hybrid_fi_custom_shap_rfe,9.384450660192051,9.23841699342552,0.14603366676653096,0.015561237631733938,0.07280274296497424,0.6666666666666666,16,40,40
Allstate,Exp2B-Allstate,0.15,4,42,native_fi,hybrid_fi_custom_shap_rfe,1928.9549484310612,1898.90966475,30.045283681061164,0.015575938518159202,37.65273042508716,0.6666666666666666,8,20,20
Allstate,Exp2B-Allstate,0.05,5,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2192.845199013228,2158.549212294175,34.29598671905296,0.015639948836555367,2.7862858660623715,0.75,2,7,7
Superconductor,Exp2A-Superconductor,0.25,2,123,native_fi,hybrid_fi_custom_shap_rfe,9.425944942605698,9.573421518747208,0.14747657614151066,0.015645813447828436,0.0686751293833403,0.5384615384615384,12,20,20
Superconductor,Exp2A-Superconductor,0.05,9,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,13.59963937758735,13.383789432843892,0.2158499447434572,0.015871740327113745,0.11999313697563885,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.25,7,42,native_fi,hybrid_fi_custom_shap_rfe,10.211513713412328,10.37437419822384,0.16286048481151205,0.015948711364663075,0.026510680692999777,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.05,1,256,native_fi,hybrid_fi_custom_shap_rfe,2258.069784356803,2294.1584191474863,36.088634790683045,0.015982072405686373,32.75339650947353,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.05,10,42,native_fi,custom_shap_rfe,2263.4265062718728,2299.656592029664,36.23008575779113,0.016006742722769605,28.544143008972014,0.2727272727272727,8,7,7
Allstate,Exp2B-Allstate,0.1,1,123,native_fi,custom_shap_rfe,2096.215024989998,2129.783739740996,33.568714750998424,0.016013965337911173,26.35850816699144,0.3684210526315789,12,13,13
Allstate,Exp2B-Allstate,0.15,8,42,native_fi,custom_shap_rfe,1928.909469148056,1897.942631446719,30.966837701337,0.01605406484681428,38.28722256436026,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.1,5,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.91838323465266,11.093961551557625,0.17557831690496428,0.01608098132585377,0.07295013877890266,0.6,4,8,8
Allstate,Exp2B-Allstate,0.15,8,42,native_fi,hybrid_fi_custom_shap_rfe,1928.909469148056,1897.8347352069436,31.0747339411123,0.01611000124066845,37.501343773491044,0.5384615384615384,12,20,20
Superconductor,Exp2A-Superconductor,0.05,3,123,native_fi,custom_shap_rfe,12.783390016833808,12.98949889492665,0.2061088780928415,0.01612317842304952,0.027902415104028577,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.25,6,42,native_fi,hybrid_fi_custom_shap_rfe,10.272669022967104,10.106956462987489,0.16571255997961565,0.016131402618844628,0.0677995982919235,0.5384615384615384,12,20,20
Superconductor,Exp2A-Superconductor,0.15,7,123,native_fi,custom_shap_rfe,10.51618959579955,10.34654054763213,0.16964904816742,0.01613217854451601,0.09931520842788188,0.5,8,12,12
Superconductor,Exp2A-Superconductor,0.15,3,123,native_fi,hybrid_fi_custom_shap_rfe,10.29104314295537,10.457530442069844,0.16648729911447369,0.016177883699617066,0.06032773487143128,0.6,6,12,12
Superconductor,Exp2A-Superconductor,0.05,8,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,13.480719193191964,13.26178568157524,0.21893351161672392,0.01624049195589578,0.11493113869983596,0.3333333333333333,4,4,4
Superconductor,Exp2A-Superconductor,0.15,5,512,native_fi,custom_shap_rfe,10.308652481366398,10.476166034708978,0.16751355334258022,0.016249801188406784,0.061603326253810486,0.5,8,12,12
Allstate,Exp2B-Allstate,0.25,3,999,native_fi,hybrid_fi_custom_shap_rfe,1876.0960542504688,1906.60645833794,30.510404087471215,0.016262708947309537,7.177360274607281,0.7837837837837838,8,33,33
Superconductor,Exp2A-Superconductor,0.5,6,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,9.68019359850592,9.522177965073771,0.1580156334321483,0.01632360260403646,0.11987396360094138,0.8604651162790697,6,40,40
Superconductor,Exp2A-Superconductor,0.1,4,512,native_fi,hybrid_fi_custom_shap_rfe,11.25965267650692,11.075355991709367,0.18429668479755357,0.01636788363659614,0.19950820085268983,0.6,4,8,8
Superconductor,Exp2A-Superconductor,0.25,7,42,native_fi,custom_shap_rfe,10.211513713412328,10.378812729673278,0.16729901626094978,0.016383370865105988,0.07884313401431076,0.48148148148148145,14,20,20
Allstate,Exp2B-Allstate,0.15,4,42,native_fi,custom_shap_rfe,1928.9549484310612,1897.3122961951133,31.642652235947935,0.01640403901692202,37.88527503623732,0.6666666666666666,8,20,20
Superconductor,Exp2A-Superconductor,0.1,1,42,native_fi,custom_shap_rfe,10.9228751899861,10.743043174845276,0.17983201514082303,0.016463798405907802,0.16908755727462133,0.45454545454545453,6,8,8
Superconductor,Exp2A-Superconductor,0.25,6,512,native_fi,hybrid_fi_custom_shap_rfe,10.054681737183378,9.889115891527824,0.16556584565555355,0.016466542649805797,0.0780692048812952,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.05,9,42,native_fi,hybrid_fi_custom_shap_rfe,13.275416632931078,13.494693033102129,0.21927640017105077,0.016517477849027535,0.13238507916656062,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.25,8,999,native_fi,hybrid_fi_custom_shap_rfe,9.590883333189751,9.749433544506426,0.15855021131667435,0.01653134605109866,0.029462881218521808,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.15,5,256,native_fi,hybrid_fi_custom_shap_rfe,1982.8055488937207,1949.8091899978267,32.99635889589399,0.016641248010579684,39.493616170955875,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.05,2,512,native_fi,custom_shap_rfe,13.571266566594044,13.34480843832442,0.22645812826962342,0.016686587589919928,0.19229523405246418,0.3333333333333333,4,4,4
Allstate,Exp2B-Allstate,0.1,8,42,native_fi,custom_shap_rfe,2019.4802768224365,2053.3101789161783,33.829902093741794,0.016751786329387508,19.56138350468109,0.3684210526315789,12,13,13
Superconductor,Exp2A-Superconductor,0.05,4,999,native_fi,hybrid_fi_custom_shap_rfe,12.904498128048262,13.121003449347636,0.2165053212993744,0.016777508055799122,0.06607638917279068,0.6,2,4,4
Allstate,Exp2B-Allstate,0.1,5,512,native_fi,custom_shap_rfe,1981.803064694701,2015.0845592984815,33.2814946037804,0.016793542807901275,22.234647498117965,0.3684210526315789,12,13,13
Allstate,Exp2B-Allstate,0.05,9,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2197.4071838346,2160.4874889242574,36.919694910342514,0.016801480937145,17.213117198545888,0.5555555555555556,4,7,7
Superconductor,Exp2A-Superconductor,0.15,6,256,native_fi,hybrid_fi_custom_shap_rfe,10.833348454382078,11.015475442120303,0.18212698773822567,0.016811698479481243,0.0835350704763691,0.5,8,12,12
Superconductor,Exp2A-Superconductor,0.1,10,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,11.419493065053262,11.22750905288576,0.19198401216750227,0.016811955756164457,0.08432469851187818,0.6,4,8,8
Allstate,Exp2B-Allstate,0.1,1,512,native_fi,hybrid_fi_custom_shap_rfe,2233.526118735504,2195.951011254164,37.57510748134018,0.01682322278040477,61.738226590865,0.5294117647058824,8,13,13
Allstate,Exp2B-Allstate,0.1,7,512,native_fi,hybrid_fi_custom_shap_rfe,2003.4584009310609,1969.7416570482,33.71674388286078,0.016829270758600082,34.74104254891927,0.5294117647058824,8,13,13
Superconductor,Exp2A-Superconductor,0.15,9,999,native_fi,hybrid_fi_custom_shap_rfe,10.75045051298193,10.93149333578666,0.18104282280473072,0.016840487064808,0.10912883279249552,0.6,6,12,12
Allstate,Exp2B-Allstate,0.25,7,123,native_fi,hybrid_fi_custom_shap_rfe,1927.9723471288685,1960.5257884779016,32.553441349033164,0.016884807190057298,4.318436592509897,0.7368421052631579,10,33,33
Allstate,Exp2B-Allstate,0.15,5,256,native_fi,custom_shap_rfe,1982.8055488937207,1949.2489877069088,33.556561186811905,0.016923778131211268,39.756283054140795,0.6,10,20,20
Allstate,Exp2B-Allstate,0.05,1,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2254.577624662527,2216.3777498023755,38.19987486015134,0.016943251118208554,8.807872157846305,0.75,2,7,7
Superconductor,Exp2A-Superconductor,0.25,8,42,native_fi,hybrid_fi_custom_shap_rfe,10.450157009411411,10.272930615112555,0.1772263942988559,0.016959208760140714,0.07579910452726857,0.7391304347826086,6,20,20
Allstate,Exp2B-Allstate,0.15,5,512,native_fi,hybrid_fi_custom_shap_rfe,1895.158998528204,1862.9503550335965,32.208643494607486,0.01699521967266123,36.82529119110791,0.6666666666666666,8,20,20
Superconductor,Exp2A-Superconductor,0.1,7,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,11.102885541994969,11.291627311678845,0.18874176968387602,0.016999343906589786,0.12623956552614946,0.7777777777777778,2,8,8
Allstate,Exp2B-Allstate,0.1,7,256,native_fi,custom_shap_rfe,2020.989304794628,2055.371038685712,34.38173389108397,0.017012328471761914,45.46214544719214,0.3,14,13,13
Allstate,Exp2B-Allstate,0.1,4,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2028.7972783807725,1994.2631379318248,34.53414044894771,0.01702197692048866,4.545030767785875,0.7333333333333333,4,13,13
Allstate,Exp2B-Allstate,0.15,5,512,native_fi,custom_shap_rfe,1895.158998528204,1862.8607361134348,32.29826241476917,0.01704250801112322,36.87879173803867,0.6666666666666666,8,20,20
Superconductor,Exp2A-Superconductor,0.25,5,123,native_fi,custom_shap_rfe,10.05731705106971,10.228800570257304,0.17148351918759452,0.01705062277711085,0.07750423682886698,0.48148148148148145,14,20,20
Superconductor,Exp2A-Superconductor,0.05,6,512,native_fi,custom_shap_rfe,13.121788863173569,12.897827416155364,0.22396144701820475,0.01706790509689992,0.22375794558018036,0.6,2,4,4
Allstate,Exp2B-Allstate,0.05,1,123,native_fi,hybrid_fi_custom_shap_rfe,2244.339906380237,2282.648692840073,38.30878645983603,0.017069066210038567,23.648172212793497,0.2727272727272727,8,7,7
Allstate,Exp2B-Allstate,0.05,7,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2327.3387843551823,2287.601181358182,39.73760299700007,0.017074266653451513,7.407154187613287,0.75,2,7,7
